word,verse_num,cantica,canto,rhyme?,start_quote,end_quote,stop_word,rhyme_scheme
disiri,22,Purgatorio,31,1,0,0,0,iri
che,23,Purgatorio,31,0,0,0,1,
ti,23,Purgatorio,31,0,0,0,1,
menavano,23,Purgatorio,31,0,0,0,0,
ad,23,Purgatorio,31,0,0,0,1,
amar,23,Purgatorio,31,0,0,0,0,
lo,23,Purgatorio,31,0,0,0,1,
bene,23,Purgatorio,31,1,0,0,1,ene
di,24,Purgatorio,31,0,0,0,1,
là,24,Purgatorio,31,0,0,0,1,
dal,24,Purgatorio,31,0,0,0,1,
qual,24,Purgatorio,31,0,0,0,1,
non,24,Purgatorio,31,0,0,0,1,
è,24,Purgatorio,31,0,0,0,1,
a,24,Purgatorio,31,0,0,0,1,
che,24,Purgatorio,31,0,0,0,1,
s'aspiri,24,Purgatorio,31,1,0,0,0,iri
quai,25,Purgatorio,31,0,0,0,0,
fossi,25,Purgatorio,31,0,0,0,1,
attraversati,25,Purgatorio,31,0,0,0,0,
o,25,Purgatorio,31,0,0,0,1,
quai,25,Purgatorio,31,0,0,0,0,
catene,25,Purgatorio,31,1,0,0,0,ene
trovasti,26,Purgatorio,31,0,0,0,0,
per,26,Purgatorio,31,0,0,0,1,
che,26,Purgatorio,31,0,0,0,1,
del,26,Purgatorio,31,0,0,0,1,
passare,26,Purgatorio,31,0,0,0,0,
innanzi,26,Purgatorio,31,1,0,0,0,anzi
dovessiti,27,Purgatorio,31,0,0,0,0,
così,27,Purgatorio,31,0,0,0,1,
spogliar,27,Purgatorio,31,0,0,0,0,
la,27,Purgatorio,31,0,0,0,1,
spene,27,Purgatorio,31,1,0,0,0,ene
e,28,Purgatorio,31,0,0,0,0,
quali,28,Purgatorio,31,0,0,0,1,
agevolezze,28,Purgatorio,31,0,0,0,0,
o,28,Purgatorio,31,0,0,0,1,
quali,28,Purgatorio,31,0,0,0,1,
avanzi,28,Purgatorio,31,1,0,0,0,anzi
ne,29,Purgatorio,31,0,0,0,1,
la,29,Purgatorio,31,0,0,0,1,
fronte,29,Purgatorio,31,0,0,0,0,
de,29,Purgatorio,31,0,0,0,1,
li,29,Purgatorio,31,0,0,0,1,
altri,29,Purgatorio,31,0,0,0,1,
si,29,Purgatorio,31,0,0,0,1,
mostraro,29,Purgatorio,31,1,0,0,0,aro
per,30,Purgatorio,31,0,0,0,1,
che,30,Purgatorio,31,0,0,0,1,
dovessi,30,Purgatorio,31,0,0,0,0,
lor,30,Purgatorio,31,0,0,0,0,
passeggiare,30,Purgatorio,31,0,0,0,0,
anzi,30,Purgatorio,31,0,0,1,0,
dopo,31,Purgatorio,31,0,0,0,0,
la,31,Purgatorio,31,0,0,0,1,
tratta,31,Purgatorio,31,0,0,0,0,
d'un,31,Purgatorio,31,0,0,0,0,
sospiro,31,Purgatorio,31,0,0,0,0,
amaro,31,Purgatorio,31,1,0,0,0,aro
a,32,Purgatorio,31,0,0,0,1,
pena,32,Purgatorio,31,0,0,0,0,
ebbi,32,Purgatorio,31,0,0,0,1,
la,32,Purgatorio,31,0,0,0,1,
voce,32,Purgatorio,31,0,0,0,0,
che,32,Purgatorio,31,0,0,0,1,
rispuose,32,Purgatorio,31,1,0,0,0,ose
e,33,Purgatorio,31,0,0,0,1,
le,33,Purgatorio,31,0,0,0,1,
labbra,33,Purgatorio,31,0,0,0,0,
a,33,Purgatorio,31,0,0,0,1,
fatica,33,Purgatorio,31,0,0,0,0,
la,33,Purgatorio,31,0,0,0,1,
formaro,33,Purgatorio,31,1,0,0,0,aro
piangendo,34,Purgatorio,31,0,0,0,0,
dissi,34,Purgatorio,31,0,0,0,0,
le,34,Purgatorio,31,0,1,0,0,
presenti,34,Purgatorio,31,0,0,0,0,
cose,34,Purgatorio,31,1,0,0,0,ose
col,35,Purgatorio,31,0,0,0,1,
falso,35,Purgatorio,31,0,0,0,0,
lor,35,Purgatorio,31,0,0,0,0,
piacer,35,Purgatorio,31,0,0,0,0,
volser,35,Purgatorio,31,0,0,0,0,
miei,35,Purgatorio,31,0,0,0,1,
passi,35,Purgatorio,31,1,0,0,0,assi
tosto,36,Purgatorio,31,0,0,0,0,
che,36,Purgatorio,31,0,0,0,1,
'l,36,Purgatorio,31,0,0,0,1,
vostro,36,Purgatorio,31,0,0,0,1,
viso,36,Purgatorio,31,0,0,0,0,
si,36,Purgatorio,31,0,0,0,1,
nascose,36,Purgatorio,31,0,0,1,0,
ed,37,Purgatorio,31,0,0,0,0,
ella,37,Purgatorio,31,0,0,0,1,
se,37,Purgatorio,31,0,1,0,0,
tacessi,37,Purgatorio,31,0,0,0,0,
o,37,Purgatorio,31,0,0,0,1,
se,37,Purgatorio,31,0,0,0,1,
negassi,37,Purgatorio,31,1,0,0,0,assi
ciò,38,Purgatorio,31,0,0,0,1,
che,38,Purgatorio,31,0,0,0,1,
confessi,38,Purgatorio,31,0,0,0,0,
non,38,Purgatorio,31,0,0,0,1,
fora,38,Purgatorio,31,0,0,0,0,
men,38,Purgatorio,31,0,0,0,0,
nota,38,Purgatorio,31,1,0,0,0,ota
la,39,Purgatorio,31,0,0,0,1,
colpa,39,Purgatorio,31,0,0,0,0,
tua,39,Purgatorio,31,0,0,0,1,
da,39,Purgatorio,31,0,0,0,1,
tal,39,Purgatorio,31,0,0,0,1,
giudice,39,Purgatorio,31,0,0,0,0,
sassi,39,Purgatorio,31,1,0,0,0,assi
ma,40,Purgatorio,31,0,0,0,0,
quando,40,Purgatorio,31,0,0,0,1,
scoppia,40,Purgatorio,31,0,0,0,0,
de,40,Purgatorio,31,0,0,0,1,
la,40,Purgatorio,31,0,0,0,1,
propria,40,Purgatorio,31,0,0,0,0,
gota,40,Purgatorio,31,1,0,0,0,ota
l'accusa,41,Purgatorio,31,0,0,0,0,
del,41,Purgatorio,31,0,0,0,1,
peccato,41,Purgatorio,31,0,0,0,1,
in,41,Purgatorio,31,0,0,0,1,
nostra,41,Purgatorio,31,0,0,0,1,
corte,41,Purgatorio,31,1,0,0,0,orte
rivolge,42,Purgatorio,31,0,0,0,0,
sé,42,Purgatorio,31,0,0,0,0,
contra,42,Purgatorio,31,0,0,0,0,
'l,42,Purgatorio,31,0,0,0,1,
taglio,42,Purgatorio,31,0,0,0,0,
la,42,Purgatorio,31,0,0,0,1,
rota,42,Purgatorio,31,1,0,0,0,ota
tuttavia,43,Purgatorio,31,0,0,0,0,
perché,43,Purgatorio,31,0,0,0,1,
mo,43,Purgatorio,31,0,0,0,0,
vergogna,43,Purgatorio,31,0,0,0,0,
porte,43,Purgatorio,31,1,0,0,0,orte
del,44,Purgatorio,31,0,0,0,1,
tuo,44,Purgatorio,31,0,0,0,1,
errore,44,Purgatorio,31,0,0,0,0,
e,44,Purgatorio,31,0,0,0,1,
perché,44,Purgatorio,31,0,0,0,1,
altra,44,Purgatorio,31,0,0,0,0,
volta,44,Purgatorio,31,1,0,0,1,olta
udendo,45,Purgatorio,31,0,0,0,0,
le,45,Purgatorio,31,0,0,0,1,
serene,45,Purgatorio,31,0,0,0,0,
sie,45,Purgatorio,31,0,0,0,0,
più,45,Purgatorio,31,0,0,0,1,
forte,45,Purgatorio,31,1,0,0,0,orte
pon,46,Purgatorio,31,0,0,0,0,
giù,46,Purgatorio,31,0,0,0,0,
il,46,Purgatorio,31,0,0,0,1,
seme,46,Purgatorio,31,0,0,0,0,
del,46,Purgatorio,31,0,0,0,1,
piangere,46,Purgatorio,31,0,0,0,0,
e,46,Purgatorio,31,0,0,0,1,
ascolta,46,Purgatorio,31,1,0,0,0,olta
sì,47,Purgatorio,31,0,0,0,1,
udirai,47,Purgatorio,31,0,0,0,0,
come,47,Purgatorio,31,0,0,0,1,
in,47,Purgatorio,31,0,0,0,1,
contraria,47,Purgatorio,31,0,0,0,0,
parte,47,Purgatorio,31,1,0,0,1,arte
mover,48,Purgatorio,31,0,0,0,0,
dovieti,48,Purgatorio,31,0,0,0,0,
mia,48,Purgatorio,31,0,0,0,1,
carne,48,Purgatorio,31,0,0,0,0,
sepolta,48,Purgatorio,31,1,0,0,0,olta
mai,49,Purgatorio,31,0,0,0,0,
non,49,Purgatorio,31,0,0,0,1,
t'appresentò,49,Purgatorio,31,0,0,0,0,
natura,49,Purgatorio,31,0,0,0,0,
o,49,Purgatorio,31,0,0,0,1,
arte,49,Purgatorio,31,1,0,0,0,arte
piacer,50,Purgatorio,31,0,0,0,0,
quanto,50,Purgatorio,31,0,0,0,1,
le,50,Purgatorio,31,0,0,0,1,
belle,50,Purgatorio,31,0,0,0,0,
membra,50,Purgatorio,31,0,0,0,0,
in,50,Purgatorio,31,0,0,0,1,
ch'io,50,Purgatorio,31,1,0,0,1,io
rinchiusa,51,Purgatorio,31,0,0,0,0,
fui,51,Purgatorio,31,0,0,0,1,
e,51,Purgatorio,31,0,0,0,1,
che,51,Purgatorio,31,0,0,0,1,
so',51,Purgatorio,31,0,0,0,0,
'n,51,Purgatorio,31,0,0,0,0,
terra,51,Purgatorio,31,0,0,0,0,
sparte,51,Purgatorio,31,1,0,0,0,arte
e,52,Purgatorio,31,0,0,0,1,
se,52,Purgatorio,31,0,0,0,1,
'l,52,Purgatorio,31,0,0,0,1,
sommo,52,Purgatorio,31,0,0,0,0,
piacer,52,Purgatorio,31,0,0,0,0,
sì,52,Purgatorio,31,0,0,0,1,
ti,52,Purgatorio,31,0,0,0,1,
fallio,52,Purgatorio,31,1,0,0,0,io
per,53,Purgatorio,31,0,0,0,1,
la,53,Purgatorio,31,0,0,0,1,
mia,53,Purgatorio,31,0,0,0,1,
morte,53,Purgatorio,31,0,0,0,0,
qual,53,Purgatorio,31,0,0,0,1,
cosa,53,Purgatorio,31,0,0,0,1,
mortale,53,Purgatorio,31,1,0,0,0,ale
dovea,54,Purgatorio,31,0,0,0,0,
poi,54,Purgatorio,31,0,0,0,1,
trarre,54,Purgatorio,31,0,0,0,0,
te,54,Purgatorio,31,0,0,0,1,
nel,54,Purgatorio,31,0,0,0,1,
suo,54,Purgatorio,31,0,0,0,1,
disio,54,Purgatorio,31,1,0,0,0,io
ben,55,Purgatorio,31,0,0,0,0,
ti,55,Purgatorio,31,0,0,0,1,
dovevi,55,Purgatorio,31,0,0,0,0,
per,55,Purgatorio,31,0,0,0,1,
lo,55,Purgatorio,31,0,0,0,1,
primo,55,Purgatorio,31,0,0,0,1,
strale,55,Purgatorio,31,1,0,0,0,ale
de,56,Purgatorio,31,0,0,0,1,
le,56,Purgatorio,31,0,0,0,1,
cose,56,Purgatorio,31,0,0,0,0,
fallaci,56,Purgatorio,31,0,0,0,0,
levar,56,Purgatorio,31,0,0,0,0,
suso,56,Purgatorio,31,1,0,0,0,uso
di,57,Purgatorio,31,0,0,0,1,
retro,57,Purgatorio,31,0,0,0,0,
a,57,Purgatorio,31,0,0,0,1,
me,57,Purgatorio,31,0,0,0,1,
che,57,Purgatorio,31,0,0,0,1,
non,57,Purgatorio,31,0,0,0,1,
era,57,Purgatorio,31,0,0,0,1,
più,57,Purgatorio,31,0,0,0,1,
tale,57,Purgatorio,31,1,0,0,1,ale
non,58,Purgatorio,31,0,0,0,0,
ti,58,Purgatorio,31,0,0,0,1,
dovea,58,Purgatorio,31,0,0,0,0,
gravar,58,Purgatorio,31,0,0,0,0,
le,58,Purgatorio,31,0,0,0,1,
penne,58,Purgatorio,31,0,0,0,0,
in,58,Purgatorio,31,0,0,0,1,
giuso,58,Purgatorio,31,1,0,0,0,uso
ad,59,Purgatorio,31,0,0,0,1,
aspettar,59,Purgatorio,31,0,0,0,0,
più,59,Purgatorio,31,0,0,0,1,
colpo,59,Purgatorio,31,0,0,0,0,
o,59,Purgatorio,31,0,0,0,1,
pargoletta,59,Purgatorio,31,1,0,0,0,etta
o,60,Purgatorio,31,0,0,0,1,
altra,60,Purgatorio,31,0,0,0,0,
novità,60,Purgatorio,31,0,0,0,0,
con,60,Purgatorio,31,0,0,0,1,
sì,60,Purgatorio,31,0,0,0,1,
breve,60,Purgatorio,31,0,0,0,0,
uso,60,Purgatorio,31,1,0,0,0,so
novo,61,Purgatorio,31,0,0,0,0,
augelletto,61,Purgatorio,31,0,0,0,0,
due,61,Purgatorio,31,0,0,0,1,
o,61,Purgatorio,31,0,0,0,1,
tre,61,Purgatorio,31,0,0,0,1,
aspetta,61,Purgatorio,31,1,0,0,0,etta
ma,62,Purgatorio,31,0,0,0,1,
dinanzi,62,Purgatorio,31,0,0,0,0,
da,62,Purgatorio,31,0,0,0,1,
li,62,Purgatorio,31,0,0,0,1,
occhi,62,Purgatorio,31,0,0,0,0,
d'i,62,Purgatorio,31,0,0,0,0,
pennuti,62,Purgatorio,31,1,0,0,0,uti
rete,63,Purgatorio,31,0,0,0,0,
si,63,Purgatorio,31,0,0,0,1,
spiega,63,Purgatorio,31,0,0,0,0,
indarno,63,Purgatorio,31,0,0,0,0,
o,63,Purgatorio,31,0,0,0,1,
si,63,Purgatorio,31,0,0,0,1,
saetta,63,Purgatorio,31,0,0,1,0,
quali,64,Purgatorio,31,0,0,0,0,
fanciulli,64,Purgatorio,31,0,0,0,0,
vergognando,64,Purgatorio,31,0,0,0,0,
muti,64,Purgatorio,31,1,0,0,0,uti
con,65,Purgatorio,31,0,0,0,1,
li,65,Purgatorio,31,0,0,0,1,
occhi,65,Purgatorio,31,0,0,0,0,
a,65,Purgatorio,31,0,0,0,1,
terra,65,Purgatorio,31,0,0,0,0,
stannosi,65,Purgatorio,31,0,0,0,0,
ascoltando,65,Purgatorio,31,1,0,0,0,ando
e,66,Purgatorio,31,0,0,0,1,
sé,66,Purgatorio,31,0,0,0,0,
riconoscendo,66,Purgatorio,31,0,0,0,0,
e,66,Purgatorio,31,0,0,0,1,
ripentuti,66,Purgatorio,31,1,0,0,0,uti
tal,67,Purgatorio,31,0,0,0,1,
mi,67,Purgatorio,31,0,0,0,1,
stav',67,Purgatorio,31,0,0,0,0,
io,67,Purgatorio,31,0,0,0,1,
ed,67,Purgatorio,31,0,0,0,1,
ella,67,Purgatorio,31,0,0,0,1,
disse,67,Purgatorio,31,0,0,0,1,
quando,67,Purgatorio,31,0,1,0,0,
per,68,Purgatorio,31,0,0,0,1,
udir,68,Purgatorio,31,0,0,0,0,
se',68,Purgatorio,31,0,0,0,0,
dolente,68,Purgatorio,31,0,0,0,0,
alza,68,Purgatorio,31,0,0,0,0,
la,68,Purgatorio,31,0,0,0,1,
barba,68,Purgatorio,31,1,0,0,0,arba
e,69,Purgatorio,31,0,0,0,1,
prenderai,69,Purgatorio,31,0,0,0,0,
più,69,Purgatorio,31,0,0,0,1,
doglia,69,Purgatorio,31,0,0,0,0,
riguardando,69,Purgatorio,31,0,0,1,0,
con,70,Purgatorio,31,0,0,0,0,
men,70,Purgatorio,31,0,0,0,0,
di,70,Purgatorio,31,0,0,0,1,
resistenza,70,Purgatorio,31,0,0,0,0,
si,70,Purgatorio,31,0,0,0,1,
dibarba,70,Purgatorio,31,1,0,0,0,arba
robusto,71,Purgatorio,31,0,0,0,0,
cerro,71,Purgatorio,31,0,0,0,0,
o,71,Purgatorio,31,0,0,0,1,
vero,71,Purgatorio,31,0,0,0,0,
al,71,Purgatorio,31,0,0,0,1,
nostral,71,Purgatorio,31,0,0,0,0,
vento,71,Purgatorio,31,1,0,0,0,ento
o,72,Purgatorio,31,0,0,0,1,
vero,72,Purgatorio,31,0,0,0,0,
a,72,Purgatorio,31,0,0,0,1,
quel,72,Purgatorio,31,0,0,0,1,
de,72,Purgatorio,31,0,0,0,1,
la,72,Purgatorio,31,0,0,0,1,
terra,72,Purgatorio,31,0,0,0,0,
di,72,Purgatorio,31,0,0,0,1,
iarba,72,Purgatorio,31,1,0,0,0,arba
ch'io,73,Purgatorio,31,0,0,0,1,
non,73,Purgatorio,31,0,0,0,1,
levai,73,Purgatorio,31,0,0,0,0,
al,73,Purgatorio,31,0,0,0,1,
suo,73,Purgatorio,31,0,0,0,1,
comando,73,Purgatorio,31,0,0,0,0,
il,73,Purgatorio,31,0,0,0,1,
mento,73,Purgatorio,31,1,0,0,0,ento
e,74,Purgatorio,31,0,0,0,1,
quando,74,Purgatorio,31,0,0,0,1,
per,74,Purgatorio,31,0,0,0,1,
la,74,Purgatorio,31,0,0,0,1,
barba,74,Purgatorio,31,0,0,0,0,
il,74,Purgatorio,31,0,0,0,1,
viso,74,Purgatorio,31,0,0,0,0,
chiese,74,Purgatorio,31,1,0,0,0,ese
ben,75,Purgatorio,31,0,0,0,1,
conobbi,75,Purgatorio,31,0,0,0,0,
il,75,Purgatorio,31,0,0,0,1,
velen,75,Purgatorio,31,0,0,0,0,
de,75,Purgatorio,31,0,0,0,1,
l'argomento,75,Purgatorio,31,1,0,0,0,ento
e,76,Purgatorio,31,0,0,0,0,
come,76,Purgatorio,31,0,0,0,1,
la,76,Purgatorio,31,0,0,0,1,
mia,76,Purgatorio,31,0,0,0,1,
faccia,76,Purgatorio,31,0,0,0,1,
si,76,Purgatorio,31,0,0,0,1,
distese,76,Purgatorio,31,1,0,0,0,ese
posarsi,77,Purgatorio,31,0,0,0,0,
quelle,77,Purgatorio,31,0,0,0,1,
prime,77,Purgatorio,31,0,0,0,0,
creature,77,Purgatorio,31,1,0,0,0,ure
da,78,Purgatorio,31,0,0,0,1,
loro,78,Purgatorio,31,0,0,0,1,
aspersïon,78,Purgatorio,31,0,0,0,0,
l'occhio,78,Purgatorio,31,0,0,0,0,
comprese,78,Purgatorio,31,1,0,0,0,ese
e,79,Purgatorio,31,0,0,0,1,
le,79,Purgatorio,31,0,0,0,1,
mie,79,Purgatorio,31,0,0,0,1,
luci,79,Purgatorio,31,0,0,0,0,
ancor,79,Purgatorio,31,0,0,0,1,
poco,79,Purgatorio,31,0,0,0,1,
sicure,79,Purgatorio,31,1,0,0,0,ure
vider,80,Purgatorio,31,0,0,0,0,
beatrice,80,Purgatorio,31,0,0,0,0,
volta,80,Purgatorio,31,0,0,0,1,
in,80,Purgatorio,31,0,0,0,1,
su,80,Purgatorio,31,0,0,0,1,
la,80,Purgatorio,31,0,0,0,1,
fiera,80,Purgatorio,31,1,0,0,0,era
ch'è,81,Purgatorio,31,0,0,0,0,
sola,81,Purgatorio,31,0,0,0,0,
una,81,Purgatorio,31,0,0,0,1,
persona,81,Purgatorio,31,0,0,0,0,
in,81,Purgatorio,31,0,0,0,1,
due,81,Purgatorio,31,0,0,0,1,
nature,81,Purgatorio,31,1,0,0,0,ure
sotto,82,Purgatorio,31,0,0,0,0,
'l,82,Purgatorio,31,0,0,0,1,
suo,82,Purgatorio,31,0,0,0,1,
velo,82,Purgatorio,31,0,0,0,0,
e,82,Purgatorio,31,0,0,0,1,
oltre,82,Purgatorio,31,0,0,0,1,
la,82,Purgatorio,31,0,0,0,1,
rivera,82,Purgatorio,31,1,0,0,0,era
vincer,83,Purgatorio,31,0,0,0,0,
pariemi,83,Purgatorio,31,0,0,0,0,
più,83,Purgatorio,31,0,0,0,1,
sé,83,Purgatorio,31,0,0,0,0,
stessa,83,Purgatorio,31,0,0,0,1,
antica,83,Purgatorio,31,1,0,0,0,ica
vincer,84,Purgatorio,31,0,0,0,0,
che,84,Purgatorio,31,0,0,0,1,
l'altre,84,Purgatorio,31,0,0,0,0,
qui,84,Purgatorio,31,0,0,0,1,
quand',84,Purgatorio,31,0,0,0,0,
ella,84,Purgatorio,31,0,0,0,1,
c'era,84,Purgatorio,31,1,0,0,0,era
di,85,Purgatorio,31,0,0,0,0,
penter,85,Purgatorio,31,0,0,0,0,
sì,85,Purgatorio,31,0,0,0,1,
mi,85,Purgatorio,31,0,0,0,1,
punse,85,Purgatorio,31,0,0,0,0,
ivi,85,Purgatorio,31,0,0,0,0,
l'ortica,85,Purgatorio,31,1,0,0,0,ica
che,86,Purgatorio,31,0,0,0,1,
di,86,Purgatorio,31,0,0,0,1,
tutte,86,Purgatorio,31,0,0,0,1,
altre,86,Purgatorio,31,0,0,0,1,
cose,86,Purgatorio,31,0,0,0,0,
qual,86,Purgatorio,31,0,0,0,1,
mi,86,Purgatorio,31,0,0,0,1,
torse,86,Purgatorio,31,1,0,0,0,orse
più,87,Purgatorio,31,0,0,0,1,
nel,87,Purgatorio,31,0,0,0,1,
suo,87,Purgatorio,31,0,0,0,1,
amor,87,Purgatorio,31,0,0,0,0,
più,87,Purgatorio,31,0,0,0,1,
mi,87,Purgatorio,31,0,0,0,1,
si,87,Purgatorio,31,0,0,0,1,
fé,87,Purgatorio,31,0,0,0,0,
nemica,87,Purgatorio,31,1,0,0,0,ica
tanta,88,Purgatorio,31,0,0,0,0,
riconoscenza,88,Purgatorio,31,0,0,0,0,
il,88,Purgatorio,31,0,0,0,1,
cor,88,Purgatorio,31,0,0,0,0,
mi,88,Purgatorio,31,0,0,0,1,
morse,88,Purgatorio,31,1,0,0,0,orse
ch'io,89,Purgatorio,31,0,0,0,1,
caddi,89,Purgatorio,31,0,0,0,0,
vinto,89,Purgatorio,31,0,0,0,0,
e,89,Purgatorio,31,0,0,0,1,
quale,89,Purgatorio,31,0,0,0,1,
allora,89,Purgatorio,31,0,0,0,1,
femmi,89,Purgatorio,31,1,0,0,0,emmi
salsi,90,Purgatorio,31,0,0,0,0,
colei,90,Purgatorio,31,0,0,0,1,
che,90,Purgatorio,31,0,0,0,1,
la,90,Purgatorio,31,0,0,0,1,
cagion,90,Purgatorio,31,0,0,0,0,
mi,90,Purgatorio,31,0,0,0,1,
porse,90,Purgatorio,31,1,0,0,0,orse
poi,91,Purgatorio,31,0,0,0,0,
quando,91,Purgatorio,31,0,0,0,1,
il,91,Purgatorio,31,0,0,0,1,
cor,91,Purgatorio,31,0,0,0,0,
virtù,91,Purgatorio,31,0,0,0,0,
di,91,Purgatorio,31,0,0,0,1,
fuor,91,Purgatorio,31,0,0,0,0,
rendemmi,91,Purgatorio,31,1,0,0,0,emmi
la,92,Purgatorio,31,0,0,0,1,
donna,92,Purgatorio,31,0,0,0,0,
ch'io,92,Purgatorio,31,0,0,0,1,
avea,92,Purgatorio,31,0,0,0,0,
trovata,92,Purgatorio,31,0,0,0,0,
sola,92,Purgatorio,31,1,0,0,0,ola
sopra,93,Purgatorio,31,0,0,0,1,
me,93,Purgatorio,31,0,0,0,1,
vidi,93,Purgatorio,31,0,0,0,0,
e,93,Purgatorio,31,0,0,0,1,
dicea,93,Purgatorio,31,0,0,0,0,
tiemmi,93,Purgatorio,31,0,1,0,0,
tiemmi,93,Purgatorio,31,0,0,1,0,
tratto,94,Purgatorio,31,0,0,0,0,
m'avea,94,Purgatorio,31,0,0,0,0,
nel,94,Purgatorio,31,0,0,0,1,
fiume,94,Purgatorio,31,0,0,0,0,
infin,94,Purgatorio,31,0,0,0,0,
la,94,Purgatorio,31,0,0,0,1,
gola,94,Purgatorio,31,1,0,0,0,ola
e,95,Purgatorio,31,0,0,0,1,
tirandosi,95,Purgatorio,31,0,0,0,0,
me,95,Purgatorio,31,0,0,0,1,
dietro,95,Purgatorio,31,0,0,0,1,
sen,95,Purgatorio,31,0,0,0,0,
giva,95,Purgatorio,31,1,0,0,0,iva
sovresso,96,Purgatorio,31,0,0,0,0,
l'acqua,96,Purgatorio,31,0,0,0,0,
lieve,96,Purgatorio,31,0,0,0,0,
come,96,Purgatorio,31,0,0,0,1,
scola,96,Purgatorio,31,1,0,0,1,ola
quando,97,Purgatorio,31,0,0,0,0,
fui,97,Purgatorio,31,0,0,0,1,
presso,97,Purgatorio,31,0,0,0,0,
a,97,Purgatorio,31,0,0,0,1,
la,97,Purgatorio,31,0,0,0,1,
beata,97,Purgatorio,31,0,0,0,0,
riva,97,Purgatorio,31,1,0,0,0,iva
asperges,98,Purgatorio,31,0,1,0,0,
me,98,Purgatorio,31,0,0,1,1,
sì,98,Purgatorio,31,0,0,0,1,
dolcemente,98,Purgatorio,31,0,0,0,0,
udissi,98,Purgatorio,31,1,0,0,0,issi
che,99,Purgatorio,31,0,0,0,1,
nol,99,Purgatorio,31,0,0,0,0,
so,99,Purgatorio,31,0,0,0,0,
rimembrar,99,Purgatorio,31,0,0,0,0,
non,99,Purgatorio,31,0,0,0,1,
ch'io,99,Purgatorio,31,0,0,0,1,
lo,99,Purgatorio,31,0,0,0,1,
scriva,99,Purgatorio,31,1,0,0,0,iva
la,100,Purgatorio,31,0,0,0,0,
bella,100,Purgatorio,31,0,0,0,0,
donna,100,Purgatorio,31,0,0,0,0,
ne,100,Purgatorio,31,0,0,0,1,
le,100,Purgatorio,31,0,0,0,1,
braccia,100,Purgatorio,31,0,0,0,0,
aprissi,100,Purgatorio,31,1,0,0,0,issi
abbracciommi,101,Purgatorio,31,0,0,0,0,
la,101,Purgatorio,31,0,0,0,1,
testa,101,Purgatorio,31,0,0,0,0,
e,101,Purgatorio,31,0,0,0,1,
mi,101,Purgatorio,31,0,0,0,1,
sommerse,101,Purgatorio,31,1,0,0,0,erse
ove,102,Purgatorio,31,0,0,0,0,
convenne,102,Purgatorio,31,0,0,0,0,
ch'io,102,Purgatorio,31,0,0,0,1,
l'acqua,102,Purgatorio,31,0,0,0,0,
inghiottissi,102,Purgatorio,31,1,0,0,0,issi
indi,103,Purgatorio,31,0,0,0,0,
mi,103,Purgatorio,31,0,0,0,1,
tolse,103,Purgatorio,31,0,0,0,0,
e,103,Purgatorio,31,0,0,0,1,
bagnato,103,Purgatorio,31,0,0,0,0,
m'offerse,103,Purgatorio,31,1,0,0,0,erse
dentro,104,Purgatorio,31,0,0,0,1,
a,104,Purgatorio,31,0,0,0,1,
la,104,Purgatorio,31,0,0,0,1,
danza,104,Purgatorio,31,0,0,0,0,
de,104,Purgatorio,31,0,0,0,1,
le,104,Purgatorio,31,0,0,0,1,
quattro,104,Purgatorio,31,0,0,0,1,
belle,104,Purgatorio,31,1,0,0,0,elle
e,105,Purgatorio,31,0,0,0,1,
ciascuna,105,Purgatorio,31,0,0,0,1,
del,105,Purgatorio,31,0,0,0,1,
braccio,105,Purgatorio,31,0,0,0,0,
mi,105,Purgatorio,31,0,0,0,1,
coperse,105,Purgatorio,31,1,0,0,0,erse
noi,106,Purgatorio,31,0,1,0,0,
siam,106,Purgatorio,31,0,0,0,0,
qui,106,Purgatorio,31,0,0,0,1,
ninfe,106,Purgatorio,31,0,0,0,0,
e,106,Purgatorio,31,0,0,0,1,
nel,106,Purgatorio,31,0,0,0,1,
ciel,106,Purgatorio,31,0,0,0,0,
siamo,106,Purgatorio,31,0,0,0,1,
stelle,106,Purgatorio,31,1,0,0,0,elle
pria,107,Purgatorio,31,0,0,0,0,
che,107,Purgatorio,31,0,0,0,1,
beatrice,107,Purgatorio,31,0,0,0,0,
discendesse,107,Purgatorio,31,0,0,0,0,
al,107,Purgatorio,31,0,0,0,1,
mondo,107,Purgatorio,31,1,0,0,1,ondo
fummo,108,Purgatorio,31,0,0,0,1,
ordinate,108,Purgatorio,31,0,0,0,0,
a,108,Purgatorio,31,0,0,0,1,
lei,108,Purgatorio,31,0,0,0,1,
per,108,Purgatorio,31,0,0,0,1,
sue,108,Purgatorio,31,0,0,0,1,
ancelle,108,Purgatorio,31,1,0,0,0,elle
merrenti,109,Purgatorio,31,0,0,0,0,
a,109,Purgatorio,31,0,0,0,1,
li,109,Purgatorio,31,0,0,0,1,
occhi,109,Purgatorio,31,0,0,0,0,
suoi,109,Purgatorio,31,0,0,0,1,
ma,109,Purgatorio,31,0,0,0,1,
nel,109,Purgatorio,31,0,0,0,1,
giocondo,109,Purgatorio,31,1,0,0,0,ondo
lume,110,Purgatorio,31,0,0,0,0,
ch'è,110,Purgatorio,31,0,0,0,0,
dentro,110,Purgatorio,31,0,0,0,1,
aguzzeranno,110,Purgatorio,31,0,0,0,0,
i,110,Purgatorio,31,0,0,0,1,
tuoi,110,Purgatorio,31,1,0,0,1,oi
le,111,Purgatorio,31,0,0,0,1,
